,User_Name,Tags,URL,Location,Like_Count,Datetime,Location_URL
241,barista.noah.jk,"['#커피하는남자', '#NoahJK', '#BaristaNoahJK', '#바리스타노아', '#Barista', '#바리스타', '#바리스타그램', '#휴무', '#휴무스타그램', '#휴무스램', '#치즈케이크', '#아메리카노', '#영화', '#케이크한조각', '#커피한잔', '#영화한편', '#느낌대로생각대로', '#일상', '#사진', '#글', '#일기']",https://www.instagram.com/p/B54zRWPhC0e/,CAFE E.JENN,12,2019년 12월 10일,https://www.instagram.com/explore/locations/1014372321/cafe-ejenn/
242,the_alldaychristmas,"['#ALLDAYCHRISTMAS', '#구움치즈케이크', '#올데이크리스마스', '#단짠단짠', '#치즈케이크', '#dm문의환영', '#베이커리', '#케이크주문제작', '#케이크맛집', '#베이커리카페', '#수제케이크', '#bakery', '#cafe', '#빵스타그램', '#연말모임장소', '#용인모임장소', '#이색카페', '#브런치카페', '#브런치맛집', '#빵맛집', '#커피맛집', '#용인맛집', '#수지베이커리', '#광교베이커리', '#보정동케이크', '#크리스마스컨셉', '#일루미네이션아트', '#베이커리브런치카페', '#복합문화공간']",https://www.instagram.com/p/B5-noDClme8/,All Day Christmas-Bakery Brunch Cafe,28,2019년 12월 13일,https://www.instagram.com/explore/locations/102981437868941/all-day-christmas-bakery-brunch-cafe/
243,id2006mm,"['#팬케이크', '#하겐다즈', '#쉬폰케이크', '#아침', '#베이킹그램', '#베이킹클래', '#베이킹', '#애프터눈티', '#치즈케이크', '#홈베이킹', '#맛있는', '#Instafood', '#스타벅스', '#lin', '#delistagrammer']",https://www.instagram.com/p/B532B7mgkI_/,高雄凹子底森林公園,129,2019년 12월 10일,https://www.instagram.com/explore/locations/166339430597038/
244,farmchef_megan,"['#오리지널', '#티라미수', '#콩', '#크럼블', '#팜셰프의킥', '#연천', '#연천맛집', '#연천빵집', '#수제', '#시골의', '#작은', '#제과점', '#스콘맛집', '#치즈케이크', '#쿠키', '#브라우니', '#머핀', '#빵순이', '#빵지순례']",https://www.instagram.com/p/B52vFnVH0DA/,Yeoncheon,153,2019년 12월 9일,https://www.instagram.com/explore/locations/371234686/yeoncheon/
245,littleforest_olive,"['#찐맛집', '#로컬맛집', '#현지인맛집', '#공부', '#출장', '#슬로우맛집', '#치즈케이크', '#치즈케이크맛집', '#핸드드립', '#kakacheesecakestore']",https://www.instagram.com/p/B6jpA_JgG5X/,Kaka.cheesecakestore,33,2019년 12월 27일,https://www.instagram.com/explore/locations/1986467708236295/kakacheesecakestore/
246,whats_be00,"['#삼성역맛집', '#피양콩할머니', '#모듬전', '#들깨수제비', '#드가to가우디', '#알폰스무하', '#알폰스무하전', '#파스텔', '#전시회', '#삼성역카페', '#도라도', '#돼지바라떼', '#치즈케이크', '#초코케이크', '#당충전']",https://www.instagram.com/p/B6Nod8thPED/,삼성역,20,2019년 12월 18일,https://www.instagram.com/explore/locations/357788440/
247,da_zer0_,"['#맨카인드커피', '#da0']",https://www.instagram.com/p/B6lNKhyJImR/,부산대학교 어느골목,65,2019년 12월 28일,https://www.instagram.com/explore/locations/285294625/
248,you_macaron,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#답례품']",https://www.instagram.com/p/B6ln1PfHPm8/,신동카페거리,182,2019년 12월 28일,https://www.instagram.com/explore/locations/1281014722003824/
249,arari_yummy,"['#연신내', '#billyangel', '#빌리엔젤', '#cheesecake', '#치즈케이크']",https://www.instagram.com/p/B6cdBNNDRWK/,연신내 6번출구,7,2019년 12월 24일,https://www.instagram.com/explore/locations/835730433/6/
250,cafe_sonane,[],https://www.instagram.com/p/B6hQtMNDM8P/,소나네,54,2019년 12월 26일,https://www.instagram.com/explore/locations/434744897001601/
251,odi._.woony,"['#맷차', '#광주카페', '#동명동카페', '#동리단길', '#동리단길카페', '#맷차', '#카페스타그램', '#카페투어', '#카페추천', '#말차카페', '#말차', '#치즈케이크', '#전통카페', '#오디']",https://www.instagram.com/p/B6NUo4OH_EX/,동명동,49,2019년 12월 18일,https://www.instagram.com/explore/locations/157506328179965/
252,silverlining_coffeeroasters,"['#치즈케이크', '#쿨치즈', '#보넷길추천카페', '#보넷길카페추천', '#보넷길커피', '#보넷길핫플', '#보넷길근처맛집', '#보넷길디저트', '#일산치즈케이크', '#치즈케이크추천', '#일산치즈케익', '#치즈케이크카페', '#실버라이닝커피로스터스']",https://www.instagram.com/p/B6mkEEOpxHb/,Silverlining Coffee Roasters 실버라이닝 커피로스터스,5,2019년 12월 28일,https://www.instagram.com/explore/locations/526414777393866/silverlining-coffee-roasters/
253,hyejini_0302,"['#제주도', '#제주여행', '#둘째날시작', '#해안도로드라이브', '#곽지국시', '#고기국수', '#곽지국수', '#왕만두', '#초콜렛뮤지엄', '#레이블카페', '#카페라떼', '#아메리카노', '#치즈케이크', '#맛있다', '#소인국테마파크', '#행복해', '#표정으로말해요', '#색달식당', '#갈치조림', '#점보빌리지', '#서귀포매일올레시장', '#달인회센타', '#딱새우회', '#고등어회', '#갈치회', '#한라산소주', '#오션블루호텔', '#트윈룸', '#191218', '#7일중', '#둘째날시작']",https://www.instagram.com/p/B6NyPWoFOE5/,오션블루호텔,8,2019년 12월 18일,https://www.instagram.com/explore/locations/2153893274632902/
254,7eleven_megabox,"['#제리치즈케이크', '#케이크', '#편의점신상', '#대전', '#은행동', '#은행동카페', '#으능정이', '#충대', '#충남대', '#한밭대', '#한남대', '#편의점', '#편의점신상', '#맛집', '#세븐일레븐']",https://www.instagram.com/p/B6IrNnzlbSh/,메가박스 대전중앙로지점,24,2019년 12월 16일,https://www.instagram.com/explore/locations/309855096375706/
255,ba_nizzang,"['#카페투어', '#민락동카페', '#카페동경', '#치즈케이크', '#펌프']",https://www.instagram.com/p/B6A_zpLHdrc/,경기도 의정부 민락동,76,2019년 12월 13일,https://www.instagram.com/explore/locations/587520370/
256,moonaday,"['#드립커피', '#디저트카페', '#봉담카페', '#화성카페', '#수원카페추천', '#봉담카페추천', '#분위기좋은카페', '#화성카페추천', '#딸기치즈케이크', '#딸기케이크', '#치케', '#치즈케이크', '#테린느', '#치즈테린느', '#딸기라떼', '#디저트그램', '#카페스타그램', '#추천카페', '#카페투어', '#공방데이트', '#가죽공방', '#커플데이트코스', '#카드지갑', '#키링제작', '#커플지갑', '#커플키링', '#봉담cgv맛집', '#주문제작']",https://www.instagram.com/p/B6meUFHpJ5B/,여긴 경기도 화성시 봉담읍,25,2019년 12월 28일,https://www.instagram.com/explore/locations/459508438/
257,ha.kkim_,"['#보고싶은내새끼들', '#쫌만기달려', '#승재승우사랑해', '#아들스타그램', '#천방지축', '#감당안되요', '#형제', '#삼형제', '#승승형제', '#승쓰리', '#럽스타그램', '#조리원천국', '#얼마안남았다', '#산후조리중', '#마지막이야', '#파스쿠찌', '#자색고구마라떼', '#치즈케이크', '#맛있다']",https://www.instagram.com/p/B6AnaqyFrmv/,보람병원,41,2019년 12월 13일,https://www.instagram.com/explore/locations/403735466897614/
258,mun___s,"['#수제버거', '#치즈케이크', '#카페', '#아메리카노', '#도쎄비다카페']",https://www.instagram.com/p/B6pZfNuFJLS/,만리포해수욕장,15,2019년 12월 29일,https://www.instagram.com/explore/locations/284640/
259,dahyun.kk,"['#크리스마스', '#크리스마스파티', '#연말모임', '#워커힐호텔', '#크리스마스케이크', '#아침까지달려', '#파자마파티', '#연꽃초', '#존맛탱', '#치즈케이크', '#소맥', '#파티음식', '#예술한잔', '#이쁜이들', '#누구마음대로']",https://www.instagram.com/p/B6VNp1Dpdya/,Grand Walkerhill Seoul 그랜드 워커힐 서울,55,2019년 12월 21일,https://www.instagram.com/explore/locations/468223781/grand-walkerhill-seoul/
260,_mkpearson,"['#cheesecake', '#seriouseats', '#seouleats', '#치즈케이크', '#expatliving', '#forkyeah', '#goodlife', '#goodeats', '#케이크', '#카페그램', '#카페인테리어', '#카페', '#먹스타그램', '#멋스타그램', '#c27', '#coffeeshop', '#c27cheesecakeandcoffee', '#koreaeats', '#yummy']",https://www.instagram.com/p/B6r6HE9Jl-1/,C27,38,2019년 12월 30일,https://www.instagram.com/explore/locations/1010807364/c27/
261,jellybean_cake_,"['#torontocakes', '#torontodessert', '#jellybeancake', '#젤리빈케이크', '#caketo', '#dessertto', '#baking', '#토론토', '#toronto', '#토론토맛집', '#케이크', '#디저트그램', '#기념일', '#치즈케이크', '#cheesecake', '#foodie', '#foodporn', '#doubleayer', '#eeeeeats', '#데일리', '#딸기', '#케잌', '#생일케이크', '#케이크맛집']",https://www.instagram.com/p/B6gfKygl0aL/,Jellybean_cake_,35,2019년 12월 26일,https://www.instagram.com/explore/locations/195624597672880/jellybean_cake_/
262,cafe_naha,"['#카페나하', '#돈카츠', '#망원동', '#치즈케이크']",https://www.instagram.com/p/B6KJdrFpCWd/,카페 나하,91,2019년 12월 17일,https://www.instagram.com/explore/locations/110134963715141/
263,udally_ansan,"['#초코와플', '#딸기딸기해', '#딸기탑', '#딸기쥬스', '#눈사람', '#리유저블컵', '#유달리', '#안산유달리', '#유달리안산점', '#카페유달리', '#안산맛집', '#고잔동맛집', '#와플맛집', '#안산와플', '#와플', '#카페', '#안산카페', '#고잔동카페', '#안산', '#고잔동', '#딸기라떼', '#톰과제리케이크', '#제리케이크', '#제리치즈케이크', '#치즈케이크']",https://www.instagram.com/p/B6jy6pyFSZX/,안산 유달리,23,2019년 12월 27일,https://www.instagram.com/explore/locations/1599591897019651/
264,chouchou_table,"['#슈슈테이블', '#마들렌', '#휘낭시에', '#광주베이킹클래스', '#광주원데이클래스', '#원데이클래스', '#베이킹', '#홈베이킹', '#베이킹클래스', '#상무지구카페', '#치평동카페', '#카페디저트', '#카페디저트클래스', '#카페창업클래스', '#카페창업', '#마들렌클래스', '#휘낭시에클래스', '#구움과자', '#구움과자클래스', '#케이크', '#파운드', '#치즈케이크', '#타르트', '#쿠키', '#아메리칸쿠키', '#직장인취미', '#워라벨', '#슈슈테이블베이킹클래스', '#chouchou']",https://www.instagram.com/p/B57QLsppk_2/,광주광역시 서구 치평동,37,2019년 12월 11일,https://www.instagram.com/explore/locations/288752298/
265,2hyeonju,"['#daily', '#ootd', '#wiwt', '#dailylook', '#크리스마스', '#을지로', '#힙지로', '#을지로맛집', '#을지로카페', '#백두강산', '#outfit', '#패션스타그램', '#서울카페', '#종로카페', '#동영상', '#카페스타그램', '#을지로3가카페', '#뉴트로', '#충무로카페', '#치즈케이크', '#먹스타그램', '#비엔나커피', '#빈티지', '#데일리', '#베레모', '#셀스타그램', '#셀카', '#데일리룩', '#selfie', '#model']",https://www.instagram.com/p/B6ftrTjn_ai/,백두강산,280,2019년 12월 25일,https://www.instagram.com/explore/locations/154640885195159/
266,2z1_999,"['#구월동카페', '#카페리프', '#kaferiff', '#로얄바나나', '#치즈케이크', '#갬성']",https://www.instagram.com/p/B6MoAXsl3Fi/,구월동 Kafe Riff,30,2019년 12월 18일,https://www.instagram.com/explore/locations/209055519521696/kafe-riff/
267,junghee0383,"['#하트마카롱', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",https://www.instagram.com/p/B6RVAQOlfoA/,세종시 새롬동,17,2019년 12월 20일,https://www.instagram.com/explore/locations/1503173289705910/
268,you_macaron,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#크리스마스']",https://www.instagram.com/p/B6VXO2BH4uy/,신동카페거리,58,2019년 12월 21일,https://www.instagram.com/explore/locations/1281014722003824/
269,cha_u_jin96,"['#안산', '#크리스마스이브', '#내일크리스마스', '#서울행', '#안산뮤트라운지', '#와인바', '#치즈플레이트', '#치즈케이크', '#와인', '#분위기', '#이쁨', '#좋아요', '#f4follow', '#일상', '#instagram']",https://www.instagram.com/p/B6dVok4nCDZ/,안산시 고잔동 문화광장,29,2019년 12월 24일,https://www.instagram.com/explore/locations/276404903/
270,groovyinto,"['#카페투어', '#감성카페', '#가오픈카페', '#신상카페', '#신사카페', '#가로수길카페', '#웻커피', '#치즈케이크', '#온더테이블', '#디저트카페', '#디저트카페추천', '#wetcoffee', '#cheesecake', '#onthetable']",https://www.instagram.com/p/B55GoMMHRdI/,WET Coffee 신사,663,2019년 12월 10일,https://www.instagram.com/explore/locations/105555540815941/wet-coffee/
271,yulli_ohoh,"['#커피', '#피칸파이', '#치즈케이크', '#파운드케이크', '#베이커리', '#빵순이', '#디저트', '#커피타임', '#테라로사', '#카페스타그램', '#사진스타그램', '#감성사진', '#일상', '#coffee', '#bakery', '#onthetable', '#coffeelover', '#caffeine', '#instacoffee', '#dessert', '#food', '#eat', '#tasty', '#coffeetable', '#holiday', '#yearend', '#healing', '#inspiration', '#korea', '#2019']",https://www.instagram.com/p/B6he4aTgWNy/,삼성동코엑스,18,2019년 12월 26일,https://www.instagram.com/explore/locations/470797352949771/
272,3mizz_,[],https://www.instagram.com/p/B54iy88JRRX/,전포동,27,2019년 12월 10일,https://www.instagram.com/explore/locations/257726078/
273,kim.__.bb,"['#순아커피', '#단아한척', '#백년카페', '#치즈케이크']",https://www.instagram.com/p/B1lGjbKgeoe/,순아커피,53,2019년 8월 25일,https://www.instagram.com/explore/locations/226961151171340/
274,yeoni3067,"['#스타벅스', '#스타벅스케이크', '#스타벅스치즈케이크', '#치즈케이크']",https://www.instagram.com/p/B6dCwmfHr9b/,"Seoul, Korea",12,2019년 12월 24일,https://www.instagram.com/explore/locations/213094191/seoul-korea/
275,cafeuknow_sy,"['#아는카페', '#케이크', '#치즈케이크', '#치케', '#딸기치케', '#대구카페', '#대구카페추천', '#상인동카페', '#상인동맛집', '#상인동카페투어', '#카페투어', '#도원동카페', '#도원동카페추천']",https://www.instagram.com/p/B6Kfc6nnb08/,아는카페,11,2019년 12월 17일,https://www.instagram.com/explore/locations/690730824/
